,images,brand
3176,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-204_zoom2.jpg,mizuno
3176,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-204_zoom3.jpg,mizuno
3176,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-204_zoom4.jpg,mizuno
3176,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-204_zoom5.jpg,mizuno
3177,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-180_zoom1.jpg,mizuno
3177,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-180_zoom2.jpg,mizuno
3177,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-180_zoom3.jpg,mizuno
3177,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-180_zoom4.jpg,mizuno
3178,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-146_zoom1.jpg,mizuno
3178,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-146_zoom2.jpg,mizuno
3178,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-146_zoom3.jpg,mizuno
3178,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-2282-146_zoom4.jpg,mizuno
3179,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-130_zoom1.jpg,mizuno
3179,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-130_zoom2.jpg,mizuno
3179,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-130_zoom3.jpg,mizuno
3179,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-130_zoom4.jpg,mizuno
3180,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-018_zoom1.jpg,adidas
3180,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-018_zoom2.jpg,adidas
3180,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-018_zoom3.jpg,adidas
3180,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-018_zoom4.jpg,adidas
3181,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-118_zoom1.jpg,mizuno
3181,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-118_zoom2.jpg,mizuno
3181,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-118_zoom3.jpg,mizuno
3181,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-118_zoom4.jpg,mizuno
3181,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-118_zoom5.jpg,mizuno
3182,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-497_zoom1.jpg,adidas
3182,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-497_zoom2.jpg,adidas
3182,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-497_zoom3.jpg,adidas
3182,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-4428-497_zoom4.jpg,adidas
3183,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-084_zoom1.jpg,mizuno
3183,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-084_zoom2.jpg,mizuno
3183,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-084_zoom3.jpg,mizuno
3183,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-084_zoom4.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom1.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom2.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom3.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom4.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom5.jpg,mizuno
3184,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-989_zoom6.jpg,mizuno
3185,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-086_zoom1.jpg,mizuno
3185,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-086_zoom2.jpg,mizuno
3185,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-086_zoom3.jpg,mizuno
3185,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-086_zoom4.jpg,mizuno
3186,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-108_zoom1.jpg,mizuno
3186,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-108_zoom2.jpg,mizuno
3186,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-108_zoom3.jpg,mizuno
3186,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-108_zoom4.jpg,mizuno
3187,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-026_zoom1.jpg,mizuno
3187,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-026_zoom2.jpg,mizuno
3187,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-026_zoom3.jpg,mizuno
3187,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1958-026_zoom4.jpg,mizuno
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom1.jpg,asics
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom2.jpg,asics
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom3.jpg,asics
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom4.jpg,asics
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom5.jpg,asics
3188,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-086_zoom6.jpg,asics
3189,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-064_zoom1.jpg,asics
3189,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-064_zoom2.jpg,asics
3189,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-064_zoom3.jpg,asics
3189,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-064_zoom4.jpg,asics
3190,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-060_zoom1.jpg,asics
3190,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-060_zoom2.jpg,asics
3190,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-060_zoom3.jpg,asics
3190,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-060_zoom4.jpg,asics
3191,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-058_zoom1.jpg,asics
3191,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-058_zoom2.jpg,asics
3191,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-058_zoom3.jpg,asics
3191,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-058_zoom4.jpg,asics
3192,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-044_zoom1.jpg,asics
3192,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-044_zoom2.jpg,asics
3192,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-044_zoom3.jpg,asics
3192,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-044_zoom4.jpg,asics
3193,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-024_zoom1.jpg,asics
3193,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-024_zoom2.jpg,asics
3193,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-024_zoom3.jpg,asics
3193,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-024_zoom4.jpg,asics
3194,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-056_zoom1.jpg,asics
3194,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-056_zoom2.jpg,asics
3194,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-056_zoom3.jpg,asics
3194,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-056_zoom4.jpg,asics
3195,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-038_zoom1.jpg,asics
3195,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-038_zoom2.jpg,asics
3195,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-038_zoom3.jpg,asics
3195,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-1161-038_zoom4.jpg,asics
3199,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-0773-008_zoom1.jpg,fila
3199,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-0773-008_zoom2.jpg,fila
3199,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-0773-008_zoom3.jpg,fila
3199,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-0773-008_zoom4.jpg,fila
3200,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-187_zoom1.jpg,mizuno
3200,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-187_zoom2.jpg,mizuno
3200,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-187_zoom3.jpg,mizuno
3200,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-187_zoom4.jpg,mizuno
3200,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-187_zoom5.jpg,mizuno
3201,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-058_zoom1.jpg,mizuno
3201,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-058_zoom2.jpg,mizuno
3201,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-058_zoom3.jpg,mizuno
3201,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-058_zoom4.jpg,mizuno
3202,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-236_zoom1.jpg,mizuno
3202,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-236_zoom2.jpg,mizuno
3202,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-236_zoom3.jpg,mizuno
3202,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-236_zoom4.jpg,mizuno
3203,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-084_zoom1.jpg,mizuno
3203,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-084_zoom3.jpg,mizuno
3203,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-084_zoom4.jpg,mizuno
3204,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-068_zoom1.jpg,mizuno
3204,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-068_zoom2.jpg,mizuno
3204,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-068_zoom3.jpg,mizuno
3204,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1492-068_zoom4.jpg,mizuno
3205,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-050_zoom1.jpg,adidas
3205,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-050_zoom2.jpg,adidas
3205,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-050_zoom3.jpg,adidas
3205,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-050_zoom4.jpg,adidas
3206,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-006_zoom1.jpg,adidas
3206,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-006_zoom2.jpg,adidas
3206,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-006_zoom3.jpg,adidas
3206,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D13-8531-006_zoom4.jpg,adidas
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom1.jpg,mizuno
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom2.jpg,mizuno
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom3.jpg,mizuno
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom4.jpg,mizuno
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom5.jpg,mizuno
3207,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-483_zoom6.jpg,mizuno
3208,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-234_zoom1.jpg,mizuno
3208,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-234_zoom2.jpg,mizuno
3208,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-234_zoom3.jpg,mizuno
3208,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-234_zoom4.jpg,mizuno
3209,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-282_zoom1.jpg,mizuno
3209,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-282_zoom2.jpg,mizuno
3209,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-282_zoom3.jpg,mizuno
3209,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-282_zoom4.jpg,mizuno
3210,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-189_zoom1.jpg,mizuno
3210,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-189_zoom2.jpg,mizuno
3210,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-189_zoom3.jpg,mizuno
3210,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-189_zoom4.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom1.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom2.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom3.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom4.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom5.jpg,mizuno
3211,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0479-187_zoom6.jpg,mizuno
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom1.jpg,asics
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom2.jpg,asics
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom3.jpg,asics
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom4.jpg,asics
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom5.jpg,asics
3212,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-111_zoom6.jpg,asics
3213,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-084_zoom1.jpg,asics
3213,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-084_zoom2.jpg,asics
3213,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-084_zoom3.jpg,asics
3213,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-084_zoom4.jpg,asics
3214,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-082_zoom1.jpg,asics
3214,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-082_zoom2.jpg,asics
3214,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-082_zoom3.jpg,asics
3214,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-082_zoom4.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom1.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom2.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom3.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom4.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom5.jpg,asics
3216,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-832_zoom6.jpg,asics
3217,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-680_zoom1.jpg,asics
3217,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-680_zoom2.jpg,asics
3217,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-680_zoom3.jpg,asics
3217,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-680_zoom4.jpg,asics
3219,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-174_zoom1.jpg,asics
3219,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-174_zoom2.jpg,asics
3219,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-174_zoom3.jpg,asics
3219,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-174_zoom4.jpg,asics
3220,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-387_zoom1.jpg,asics
3220,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-387_zoom2.jpg,asics
3220,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-387_zoom3.jpg,asics
3220,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-387_zoom4.jpg,asics
3221,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-360_zoom1.jpg,asics
3221,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-360_zoom2.jpg,asics
3221,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-360_zoom3.jpg,asics
3221,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-360_zoom4.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom1.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom2.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom3.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom4.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom5.jpg,asics
3222,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-382_zoom6.jpg,asics
3223,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-0637-132_zoom1.jpg,asics
